Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
556-72-8512,C,Port Harcourt,Normal,Male,Home and lifestyle,8265.6,1,413.28,8678.88,1/30/2019,20:47,Cash,8265.6,4.761904762,413.28,4.3
148-82-2527,C,Port Harcourt,Member,Female,Home and lifestyle,4363.2,10,2181.6,45813.6,3/5/2019,13:44,Card,43632,4.761904762,2181.6,8.4
556-97-7101,C,Port Harcourt,Normal,Female,Electronic accessories,22759.2,2,2275.92,47794.32,1/1/2019,15:51,Cash,45518.4,4.761904762,2275.92,8.5
862-59-8517,C,Port Harcourt,Normal,Female,Food and beverages,32486.4,6,9745.92,204664.32,1/27/2019,11:17,Cash,194918.4,4.761904762,9745.92,6.2
573-98-8548,C,Port Harcourt,Member,Female,Fashion accessories,11484,1,574.2,12058.2,1/5/2019,12:40,Epay,11484,4.761904762,574.2,9.1
620-02-2046,C,Port Harcourt,Normal,Male,Home and lifestyle,24984,2,2498.4,52466.4,1/27/2019,19:48,Epay,49968,4.761904762,2498.4,9
602-80-9671,C,Port Harcourt,Member,Female,Home and lifestyle,5742,6,1722.6,36174.6,2/9/2019,17:15,Card,34452,4.761904762,1722.6,5.1
503-07-0930,C,Port Harcourt,Member,Male,Sports and travel,21020.4,7,7357.14,154499.94,2/23/2019,19:49,Card,147142.8,4.761904762,7357.14,8.2
413-20-6708,C,Port Harcourt,Member,Female,Fashion accessories,18529.2,1,926.46,19455.66,3/18/2019,15:52,Epay,18529.2,4.761904762,926.46,8.5
521-18-7827,C,Port Harcourt,Member,Male,Home and lifestyle,14180.4,5,3545.1,74447.1,1/22/2019,20:46,Card,70902,4.761904762,3545.1,8.7
600-38-9738,C,Port Harcourt,Member,Male,Sports and travel,25891.2,5,6472.8,135928.8,1/17/2019,15:05,Card,129456,4.761904762,6472.8,4.3
451-28-5717,C,Port Harcourt,Member,Female,Home and lifestyle,29941.2,6,8982.36,188629.56,3/20/2019,11:23,Cash,179647.2,4.761904762,8982.36,7.3
133-14-7229,C,Port Harcourt,Normal,Male,Health and beauty,22633.2,2,2263.32,47529.72,1/1/2019,11:43,Cash,45266.4,4.761904762,2263.32,5
236-27-1144,C,Port Harcourt,Normal,Female,Food and beverages,5871.6,9,2642.22,55486.62,3/26/2019,10:31,Epay,52844.4,4.761904762,2642.22,8.4
583-41-4548,C,Port Harcourt,Normal,Male,Home and lifestyle,6001.2,7,2100.42,44108.82,2/7/2019,11:36,Epay,42008.4,4.761904762,2100.42,7.4
358-88-9262,C,Port Harcourt,Member,Female,Food and beverages,31492.8,6,9447.84,198404.64,2/1/2019,18:43,Epay,188956.8,4.761904762,9447.84,5.1
343-87-0864,C,Port Harcourt,Member,Male,Health and beauty,27316.8,1,1365.84,28682.64,1/3/2019,10:30,Card,27316.8,4.761904762,1365.84,7.1
243-47-2663,C,Port Harcourt,Member,Male,Electronic accessories,6757.2,6,2027.16,42570.36,1/28/2019,16:43,Card,40543.2,4.761904762,2027.16,5.5
399-69-4630,C,Port Harcourt,Normal,Male,Electronic accessories,7995.6,6,2398.68,50372.28,3/7/2019,10:23,Card,47973.6,4.761904762,2398.68,8.6
283-26-5248,C,Port Harcourt,Member,Female,Food and beverages,35467.2,10,17733.6,372405.6,1/30/2019,20:23,Epay,354672,4.761904762,17733.6,4.5
866-99-7614,C,Port Harcourt,Normal,Male,Food and beverages,32112,10,16056,337176,2/11/2019,15:42,Card,321120,4.761904762,16056,4.4
718-57-9773,C,Port Harcourt,Normal,Female,Sports and travel,17758.8,10,8879.4,186467.4,2/3/2019,16:40,Card,177588,4.761904762,8879.4,9.4
408-26-9866,C,Port Harcourt,Normal,Female,Sports and travel,26632.8,7,9321.48,195751.08,3/2/2019,16:42,Epay,186429.6,4.761904762,9321.48,4.1
592-34-6155,C,Port Harcourt,Normal,Male,Food and beverages,11437.2,4,2287.44,48036.24,1/14/2019,14:43,Epay,45748.8,4.761904762,2287.44,6.2
390-31-6381,C,Port Harcourt,Normal,Male,Food and beverages,9799.2,3,1469.88,30867.48,1/7/2019,12:37,Cash,29397.6,4.761904762,1469.88,7.3
339-18-7061,C,Port Harcourt,Member,Female,Fashion accessories,33472.8,2,3347.28,70292.88,2/13/2019,15:06,Card,66945.6,4.761904762,3347.28,8
379-17-6588,C,Port Harcourt,Normal,Male,Fashion accessories,21459.6,10,10729.8,225325.8,3/14/2019,11:07,Cash,214596,4.761904762,10729.8,5.3
302-15-2162,C,Port Harcourt,Member,Male,Health and beauty,16750.8,6,5025.24,105530.04,3/3/2019,10:54,Card,100504.8,4.761904762,5025.24,4.3
788-07-8452,C,Port Harcourt,Member,Female,Home and lifestyle,8726.4,7,3054.24,64139.04,1/27/2019,17:38,Epay,61084.8,4.761904762,3054.24,9.4
123-35-4896,C,Port Harcourt,Normal,Female,Sports and travel,16797.6,9,7558.92,158737.32,2/17/2019,19:11,Epay,151178.4,4.761904762,7558.92,5.3
258-69-7810,C,Port Harcourt,Normal,Female,Fashion accessories,13266,5,3316.5,69646.5,1/26/2019,18:53,Cash,66330,4.761904762,3316.5,9.2
219-61-4139,C,Port Harcourt,Normal,Male,Electronic accessories,29908.8,1,1495.44,31404.24,1/23/2019,17:16,Epay,29908.8,4.761904762,1495.44,6.4
881-41-7302,C,Port Harcourt,Normal,Female,Fashion accessories,23396.4,1,1169.82,24566.22,1/26/2019,10:06,Card,23396.4,4.761904762,1169.82,4.5
373-09-4567,C,Port Harcourt,Normal,Male,Food and beverages,27921.6,10,13960.8,293176.8,3/14/2019,20:35,Epay,279216,4.761904762,13960.8,6.9
484-22-8230,C,Port Harcourt,Member,Female,Fashion accessories,18680.4,7,6538.14,137300.94,1/8/2019,20:08,Cash,130762.8,4.761904762,6538.14,4.5
544-32-5024,C,Port Harcourt,Member,Female,Food and beverages,17924.4,4,3584.88,75282.48,3/28/2019,19:16,Card,71697.6,4.761904762,3584.88,6.4
277-35-5865,C,Port Harcourt,Member,Female,Food and beverages,35629.2,9,16033.14,336695.94,3/9/2019,11:23,Cash,320662.8,4.761904762,16033.14,6.7
284-54-4231,C,Port Harcourt,Member,Male,Sports and travel,29134.8,1,1456.74,30591.54,1/19/2019,16:08,Card,29134.8,4.761904762,1456.74,9
840-19-2096,C,Port Harcourt,Member,Male,Electronic accessories,31647.6,5,7911.9,166149.9,3/14/2019,18:10,Epay,158238,4.761904762,7911.9,4.4
641-96-3695,C,Port Harcourt,Member,Female,Fashion accessories,15645.6,6,4693.68,98567.28,2/7/2019,17:55,Epay,93873.6,4.761904762,4693.68,8.5
318-81-2368,C,Port Harcourt,Normal,Female,Electronic accessories,16632,1,831.6,17463.6,3/19/2019,12:16,Cash,16632,4.761904762,831.6,6.3
155-45-3814,C,Port Harcourt,Member,Female,Electronic accessories,31878,8,12751.2,267775.2,3/19/2019,15:29,Epay,255024,4.761904762,12751.2,4.7
131-15-8856,C,Port Harcourt,Member,Female,Food and beverages,26107.2,8,10442.88,219300.48,3/30/2019,19:26,Card,208857.6,4.761904762,10442.88,4
273-84-2164,C,Port Harcourt,Member,Male,Electronic accessories,4338,5,1084.5,22774.5,2/16/2019,15:53,Epay,21690,4.761904762,1084.5,5.5
778-89-7974,C,Port Harcourt,Normal,Male,Health and beauty,25275.6,6,7582.68,159236.28,3/30/2019,14:58,Cash,151653.6,4.761904762,7582.68,7.4
859-71-0933,C,Port Harcourt,Member,Female,Sports and travel,5576.4,2,557.64,11710.44,1/16/2019,15:10,Cash,11152.8,4.761904762,557.64,6.3
740-11-5257,C,Port Harcourt,Normal,Male,Electronic accessories,8906.4,10,4453.2,93517.2,2/24/2019,16:44,Cash,89064,4.761904762,4453.2,7.1
250-81-7186,C,Port Harcourt,Normal,Female,Electronic accessories,35888.4,1,1794.42,37682.82,2/27/2019,10:23,Card,35888.4,4.761904762,1794.42,8
842-29-4695,C,Port Harcourt,Member,Male,Sports and travel,6170.4,7,2159.64,45352.44,1/16/2019,12:07,Card,43192.8,4.761904762,2159.64,7.9
641-51-2661,C,Port Harcourt,Member,Female,Food and beverages,31356,10,15678,329238,2/12/2019,14:45,Card,313560,4.761904762,15678,9.9
714-02-3114,C,Port Harcourt,Normal,Female,Sports and travel,35568,2,3556.8,74692.8,2/21/2019,11:39,Cash,71136,4.761904762,3556.8,7.7
408-66-6712,C,Port Harcourt,Member,Female,Health and beauty,17175.6,6,5152.68,108206.28,2/16/2019,14:19,Epay,103053.6,4.761904762,5152.68,4.4
556-41-6224,C,Port Harcourt,Normal,Male,Health and beauty,12110.4,8,4844.16,101727.36,2/15/2019,17:10,Card,96883.2,4.761904762,4844.16,9.3
648-94-3045,C,Port Harcourt,Normal,Male,Health and beauty,21222,10,10611,222831,2/7/2019,14:27,Epay,212220,4.761904762,10611,8.1
370-96-0655,C,Port Harcourt,Normal,Female,Fashion accessories,17755.2,6,5326.56,111857.76,1/9/2019,13:46,Epay,106531.2,4.761904762,5326.56,7.1
173-57-2300,C,Port Harcourt,Member,Male,Sports and travel,26236.8,2,2623.68,55097.28,3/13/2019,12:51,Cash,52473.6,4.761904762,2623.68,6.1
394-55-6384,C,Port Harcourt,Member,Female,Sports and travel,25268.4,9,11370.78,238786.38,1/25/2019,13:38,Cash,227415.6,4.761904762,11370.78,6.7
266-20-6657,C,Port Harcourt,Member,Male,Food and beverages,19814.4,7,6935.04,145635.84,3/12/2019,19:39,Epay,138700.8,4.761904762,6935.04,5.2
196-01-2849,C,Port Harcourt,Member,Female,Fashion accessories,26416.8,7,9245.88,194163.48,2/10/2019,13:56,Cash,184917.6,4.761904762,9245.88,9.5
372-62-5264,C,Port Harcourt,Normal,Female,Food and beverages,18936,9,8521.2,178945.2,1/16/2019,14:42,Cash,170424,4.761904762,8521.2,7.6
751-41-9720,C,Port Harcourt,Normal,Male,Home and lifestyle,35100,10,17550,368550,1/12/2019,16:18,Epay,351000,4.761904762,17550,8
626-43-7888,C,Port Harcourt,Normal,Female,Fashion accessories,21747.6,8,8699.04,182679.84,2/7/2019,12:23,Epay,173980.8,4.761904762,8699.04,9.6
162-65-8559,C,Port Harcourt,Member,Male,Food and beverages,24832.8,1,1241.64,26074.44,1/21/2019,20:13,Cash,24832.8,4.761904762,1241.64,4.8
760-27-5490,C,Port Harcourt,Normal,Male,Fashion accessories,5623.2,8,2249.28,47234.88,1/20/2019,20:37,Epay,44985.6,4.761904762,2249.28,9.1
728-88-7867,C,Port Harcourt,Member,Female,Home and lifestyle,27190.8,4,5438.16,114201.36,3/19/2019,15:52,Epay,108763.2,4.761904762,5438.16,8.3
183-21-3799,C,Port Harcourt,Normal,Female,Electronic accessories,27946.8,9,12576.06,264097.26,2/19/2019,15:14,Epay,251521.2,4.761904762,12576.06,7.2
268-20-3585,C,Port Harcourt,Normal,Female,Health and beauty,4986,9,2243.7,47117.7,2/4/2019,12:50,Epay,44874,4.761904762,2243.7,6
735-32-9839,C,Port Harcourt,Member,Male,Fashion accessories,35532,8,14212.8,298468.8,1/31/2019,10:36,Epay,284256,4.761904762,14212.8,8.5
678-79-0726,C,Port Harcourt,Member,Female,Sports and travel,32626.8,9,14682.06,308323.26,1/18/2019,15:28,Cash,293641.2,4.761904762,14682.06,5.1
592-46-1692,C,Port Harcourt,Member,Female,Food and beverages,13237.2,7,4633.02,97293.42,1/11/2019,20:10,Cash,92660.4,4.761904762,4633.02,7.4
149-14-0304,C,Port Harcourt,Member,Female,Health and beauty,10260,8,4104,86184,2/6/2019,14:24,Cash,82080,4.761904762,4104,6.6
442-44-6497,C,Port Harcourt,Member,Male,Home and lifestyle,20005.2,3,3000.78,63016.38,1/8/2019,11:42,Card,60015.6,4.761904762,3000.78,5.9
210-74-9613,C,Port Harcourt,Normal,Male,Fashion accessories,35013.6,4,7002.72,147057.12,3/16/2019,15:33,Epay,140054.4,4.761904762,7002.72,6.8
607-65-2441,C,Port Harcourt,Member,Male,Health and beauty,29502,10,14751,309771,3/10/2019,12:39,Card,295020,4.761904762,14751,6
386-27-7606,C,Port Harcourt,Member,Female,Home and lifestyle,29232,7,10231.2,214855.2,3/23/2019,15:59,Card,204624,4.761904762,10231.2,8.1
137-63-5492,C,Port Harcourt,Normal,Male,Electronic accessories,21153.6,10,10576.8,222112.8,1/29/2019,14:26,Epay,211536,4.761904762,10576.8,9
733-29-1227,C,Port Harcourt,Normal,Male,Home and lifestyle,20019.6,7,7006.86,147144.06,3/23/2019,12:41,Cash,140137.2,4.761904762,7006.86,8.5
451-73-2711,C,Port Harcourt,Normal,Male,Food and beverages,30538.8,1,1526.94,32065.74,1/14/2019,15:20,Epay,30538.8,4.761904762,1526.94,8.8
345-68-9016,C,Port Harcourt,Member,Female,Sports and travel,11401.2,8,4560.48,95770.08,1/2/2019,16:19,Card,91209.6,4.761904762,4560.48,5.6
390-17-5806,C,Port Harcourt,Member,Female,Food and beverages,13831.2,1,691.56,14522.76,2/2/2019,16:33,Cash,13831.2,4.761904762,691.56,8.6
664-14-2882,C,Port Harcourt,Member,Female,Home and lifestyle,3790.8,5,947.7,19901.7,1/30/2019,14:43,Card,18954,4.761904762,947.7,5.8
314-23-4520,C,Port Harcourt,Member,Male,Health and beauty,29242.8,7,10234.98,214934.58,1/15/2019,20:44,Cash,204699.6,4.761904762,10234.98,9
288-38-3758,C,Port Harcourt,Member,Female,Fashion accessories,30553.2,3,4582.98,96242.58,1/25/2019,18:30,Epay,91659.6,4.761904762,4582.98,7.4
801-88-0346,C,Port Harcourt,Normal,Female,Fashion accessories,27381.6,3,4107.24,86252.04,1/5/2019,20:30,Card,82144.8,4.761904762,4107.24,9.8
759-98-4285,C,Port Harcourt,Member,Female,Health and beauty,30913.2,7,10819.62,227212.02,2/27/2019,19:01,Card,216392.4,4.761904762,10819.62,8
201-63-8275,C,Port Harcourt,Member,Female,Sports and travel,24476.4,7,8566.74,179901.54,2/17/2019,16:50,Epay,171334.8,4.761904762,8566.74,5.7
471-06-8611,C,Port Harcourt,Normal,Female,Food and beverages,18871.2,1,943.56,19814.76,2/6/2019,10:22,Card,18871.2,4.761904762,943.56,6.3
200-16-5952,C,Port Harcourt,Member,Male,Food and beverages,23634,2,2363.4,49631.4,1/17/2019,16:46,Cash,47268,4.761904762,2363.4,6
102-77-2261,C,Port Harcourt,Member,Male,Health and beauty,23511.6,7,8229.06,172810.26,3/5/2019,18:02,Card,164581.2,4.761904762,8229.06,4.2
102-06-2002,C,Port Harcourt,Member,Male,Sports and travel,9090,5,2272.5,47722.5,3/20/2019,17:52,Cash,45450,4.761904762,2272.5,6.1
629-42-4133,C,Port Harcourt,Normal,Male,Health and beauty,7848,8,3139.2,65923.2,2/19/2019,19:24,Cash,62784,4.761904762,3139.2,8.3
468-99-7231,C,Port Harcourt,Normal,Female,Home and lifestyle,15843.6,8,6337.44,133086.24,3/3/2019,17:36,Cash,126748.8,4.761904762,6337.44,8.8
516-77-6464,C,Port Harcourt,Member,Female,Health and beauty,3657.6,5,914.4,19202.4,2/24/2019,13:08,Epay,18288,4.761904762,914.4,4.1
886-77-9084,C,Port Harcourt,Normal,Male,Electronic accessories,25880.4,8,10352.16,217395.36,2/19/2019,11:33,Epay,207043.2,4.761904762,10352.16,5.5
790-38-4466,C,Port Harcourt,Normal,Female,Health and beauty,3956.4,5,989.1,20771.1,1/23/2019,10:18,Card,19782,4.761904762,989.1,9.3
704-10-4056,C,Port Harcourt,Member,Male,Health and beauty,21769.2,3,3265.38,68572.98,1/14/2019,10:55,Card,65307.6,4.761904762,3265.38,5.6
400-80-4065,C,Port Harcourt,Member,Male,Health and beauty,24678,4,4935.6,103647.6,2/15/2019,20:21,Card,98712,4.761904762,4935.6,9.2
443-60-9639,C,Port Harcourt,Member,Female,Home and lifestyle,21913.2,1,1095.66,23008.86,1/24/2019,13:24,Cash,21913.2,4.761904762,1095.66,5.5
401-09-4232,C,Port Harcourt,Member,Male,Home and lifestyle,31208.4,5,7802.1,163844.1,2/11/2019,18:38,Epay,156042,4.761904762,7802.1,9.4
324-41-6833,C,Port Harcourt,Member,Female,Electronic accessories,10872,8,4348.8,91324.8,3/3/2019,19:30,Epay,86976,4.761904762,4348.8,5.1
474-33-8305,C,Port Harcourt,Member,Male,Fashion accessories,24260.4,7,8491.14,178313.94,3/23/2019,13:23,Epay,169822.8,4.761904762,8491.14,6.9
189-55-2313,C,Port Harcourt,Normal,Female,Fashion accessories,22384.8,10,11192.4,235040.4,1/31/2019,10:33,Epay,223848,4.761904762,11192.4,6
815-04-6282,C,Port Harcourt,Member,Female,Sports and travel,23389.2,5,5847.3,122793.3,2/8/2019,12:52,Card,116946,4.761904762,5847.3,6.5
477-59-2456,C,Port Harcourt,Normal,Female,Fashion accessories,16358.4,7,5725.44,120234.24,1/23/2019,11:15,Cash,114508.8,4.761904762,5725.44,9.2
784-21-9238,C,Port Harcourt,Member,Male,Sports and travel,3661.2,1,183.06,3844.26,2/7/2019,14:15,Cash,3661.2,4.761904762,183.06,5.9
538-22-0304,C,Port Harcourt,Normal,Male,Electronic accessories,23382,10,11691,245511,3/24/2019,18:27,Cash,233820,4.761904762,11691,5.2
660-29-7083,C,Port Harcourt,Normal,Male,Electronic accessories,20113.2,10,10056.6,211188.6,1/15/2019,15:01,Cash,201132,4.761904762,10056.6,5.8
271-77-8740,C,Port Harcourt,Member,Female,Sports and travel,10519.2,6,3155.76,66270.96,1/1/2019,11:40,Epay,63115.2,4.761904762,3155.76,5
549-23-9016,C,Port Harcourt,Member,Female,Food and beverages,5353.2,2,535.32,11241.72,2/13/2019,18:15,Card,10706.4,4.761904762,535.32,8.9
862-29-5914,C,Port Harcourt,Normal,Female,Sports and travel,8056.8,1,402.84,8459.64,1/30/2019,17:08,Card,8056.8,4.761904762,402.84,8.6
845-94-6841,C,Port Harcourt,Member,Female,Food and beverages,26236.8,9,11806.56,247937.76,1/8/2019,19:38,Cash,236131.2,4.761904762,11806.56,4
658-66-3967,C,Port Harcourt,Normal,Male,Health and beauty,19148.4,7,6701.94,140740.74,1/14/2019,15:42,Epay,134038.8,4.761904762,6701.94,5
848-95-6252,C,Port Harcourt,Member,Female,Home and lifestyle,31057.2,1,1552.86,32610.06,2/20/2019,13:24,Epay,31057.2,4.761904762,1552.86,7
176-78-1170,C,Port Harcourt,Member,Male,Health and beauty,12171.6,3,1825.74,38340.54,1/26/2019,15:11,Epay,36514.8,4.761904762,1825.74,7.3
101-81-4070,C,Port Harcourt,Member,Female,Health and beauty,22615.2,2,2261.52,47491.92,1/17/2019,12:36,Epay,45230.4,4.761904762,2261.52,4.9
631-34-1880,C,Port Harcourt,Member,Male,Food and beverages,8751.6,3,1312.74,27567.54,1/8/2019,19:09,Card,26254.8,4.761904762,1312.74,4.3
584-66-4073,C,Port Harcourt,Normal,Male,Fashion accessories,20340,1,1017,21357,3/13/2019,15:45,Epay,20340,4.761904762,1017,9.6
154-87-7367,C,Port Harcourt,Normal,Male,Home and lifestyle,23493.6,8,9397.44,197346.24,3/15/2019,14:04,Epay,187948.8,4.761904762,9397.44,6.3
885-56-0389,C,Port Harcourt,Member,Male,Fashion accessories,18846,1,942.3,19788.3,2/12/2019,17:49,Cash,18846,4.761904762,942.3,4
115-38-7388,C,Port Harcourt,Member,Female,Fashion accessories,3664.8,8,1465.92,30784.32,3/30/2019,12:51,Card,29318.4,4.761904762,1465.92,9.5
137-74-8729,C,Port Harcourt,Normal,Female,Fashion accessories,4388.4,8,1755.36,36862.56,3/13/2019,12:47,Epay,35107.2,4.761904762,1755.36,6.8
389-70-2397,C,Port Harcourt,Normal,Female,Health and beauty,30117.6,5,7529.4,158117.4,2/21/2019,10:26,Cash,150588,4.761904762,7529.4,7.2
607-76-6216,C,Port Harcourt,Member,Female,Fashion accessories,33296.4,5,8324.1,174806.1,3/2/2019,16:35,Card,166482,4.761904762,8324.1,8.6
781-84-8059,C,Port Harcourt,Normal,Male,Fashion accessories,21866.4,7,7653.24,160718.04,1/18/2019,16:23,Epay,153064.8,4.761904762,7653.24,5
409-49-6995,C,Port Harcourt,Member,Female,Food and beverages,17017.2,6,5105.16,107208.36,2/5/2019,10:17,Cash,102103.2,4.761904762,5105.16,8.8
725-54-0677,C,Port Harcourt,Member,Male,Health and beauty,30816,7,10785.6,226497.6,3/2/2019,13:50,Cash,215712,4.761904762,10785.6,5.3
377-79-7592,C,Port Harcourt,Member,Female,Electronic accessories,16142.4,9,7264.08,152545.68,1/14/2019,14:00,Card,145281.6,4.761904762,7264.08,7.5
545-07-8534,C,Port Harcourt,Normal,Female,Health and beauty,20995.2,2,2099.52,44089.92,2/14/2019,12:42,Epay,41990.4,4.761904762,2099.52,6
118-62-1812,C,Port Harcourt,Member,Female,Home and lifestyle,28216.8,4,5643.36,118510.56,3/24/2019,17:56,Cash,112867.2,4.761904762,5643.36,7.9
450-42-3339,C,Port Harcourt,Normal,Male,Health and beauty,30459.6,10,15229.8,319825.8,2/9/2019,18:58,Card,304596,4.761904762,15229.8,8.8
151-27-8496,C,Port Harcourt,Normal,Female,Electronic accessories,20206.8,4,4041.36,84868.56,1/19/2019,11:43,Epay,80827.2,4.761904762,4041.36,8.6
717-96-4189,C,Port Harcourt,Normal,Female,Electronic accessories,12776.4,6,3832.92,80491.32,2/2/2019,12:40,Cash,76658.4,4.761904762,3832.92,4.1
722-13-2115,C,Port Harcourt,Member,Male,Sports and travel,15426,1,771.3,16197.3,3/14/2019,15:36,Card,15426,4.761904762,771.3,9.3
246-55-6923,C,Port Harcourt,Member,Female,Home and lifestyle,12884.4,9,5797.98,121757.58,3/10/2019,15:06,Card,115959.6,4.761904762,5797.98,5.1
838-02-1821,C,Port Harcourt,Member,Female,Home and lifestyle,4582.8,2,458.28,9623.88,2/22/2019,12:10,Card,9165.6,4.761904762,458.28,5.2
887-42-0517,C,Port Harcourt,Normal,Female,Sports and travel,29930.4,7,10475.64,219988.44,1/10/2019,10:31,Card,209512.8,4.761904762,10475.64,6.6
457-12-0244,C,Port Harcourt,Member,Female,Sports and travel,12679.2,6,3803.76,79878.96,3/14/2019,13:49,Epay,76075.2,4.761904762,3803.76,6.5
756-93-1854,C,Port Harcourt,Member,Female,Fashion accessories,30006,2,3000.6,63012.6,2/2/2019,14:05,Card,60012,4.761904762,3000.6,9.5
458-10-8612,C,Port Harcourt,Normal,Male,Health and beauty,23068.8,7,8074.08,169555.68,1/20/2019,12:27,Epay,161481.6,4.761904762,8074.08,7.6
235-06-8510,C,Port Harcourt,Member,Male,Home and lifestyle,30859.2,3,4628.88,97206.48,1/24/2019,20:59,Epay,92577.6,4.761904762,4628.88,5.1
433-08-7822,C,Port Harcourt,Normal,Female,Health and beauty,28400.4,7,9940.14,208742.94,1/5/2019,19:48,Epay,198802.8,4.761904762,9940.14,7.5
500-02-2261,C,Port Harcourt,Normal,Female,Food and beverages,20624.4,6,6187.32,129933.72,3/21/2019,17:04,Epay,123746.4,4.761904762,6187.32,5.9
702-83-5291,C,Port Harcourt,Member,Male,Fashion accessories,35935.2,9,16170.84,339587.64,3/27/2019,10:43,Cash,323416.8,4.761904762,16170.84,6.6
859-97-6048,C,Port Harcourt,Member,Male,Electronic accessories,30330,2,3033,63693,3/26/2019,14:13,Card,60660,4.761904762,3033,5.3
373-88-1424,C,Port Harcourt,Member,Male,Home and lifestyle,12891.6,5,3222.9,67680.9,2/6/2019,18:44,Epay,64458,4.761904762,3222.9,7.9
784-08-0310,C,Port Harcourt,Member,Female,Food and beverages,7574.4,4,1514.88,31812.48,1/13/2019,13:58,Cash,30297.6,4.761904762,1514.88,7.6
577-34-7579,C,Port Harcourt,Member,Male,Food and beverages,18176.4,9,8179.38,171766.98,1/10/2019,17:16,Cash,163587.6,4.761904762,8179.38,5.4
867-47-1948,C,Port Harcourt,Normal,Female,Home and lifestyle,5688,10,2844,59724,1/9/2019,12:07,Cash,56880,4.761904762,2844,7.8
256-58-3609,C,Port Harcourt,Member,Male,Fashion accessories,33112.8,1,1655.64,34768.44,3/18/2019,15:29,Cash,33112.8,4.761904762,1655.64,9.8
364-34-2972,C,Port Harcourt,Member,Male,Electronic accessories,34855.2,3,5228.28,109793.88,3/30/2019,20:37,Cash,104565.6,4.761904762,5228.28,6.7
744-82-9138,C,Port Harcourt,Normal,Male,Fashion accessories,31006.8,2,3100.68,65114.28,2/7/2019,17:59,Cash,62013.6,4.761904762,3100.68,8.2
728-47-9078,C,Port Harcourt,Member,Male,Food and beverages,21452.4,4,4290.48,90100.08,1/19/2019,12:46,Cash,85809.6,4.761904762,4290.48,9.8
148-41-7930,C,Port Harcourt,Normal,Male,Health and beauty,35985.6,7,12594.96,264494.16,1/23/2019,10:33,Cash,251899.2,4.761904762,12594.96,6.1
189-40-5216,C,Port Harcourt,Normal,Male,Electronic accessories,34693.2,7,12142.62,254995.02,1/9/2019,11:40,Cash,242852.4,4.761904762,12142.62,6
267-62-7380,C,Port Harcourt,Member,Male,Electronic accessories,29642.4,10,14821.2,311245.2,3/29/2019,19:12,Epay,296424,4.761904762,14821.2,4.3
652-49-6720,C,Port Harcourt,Member,Female,Electronic accessories,21942,1,1097.1,23039.1,2/18/2019,11:40,Epay,21942,4.761904762,1097.1,5.9
233-67-5758,C,Port Harcourt,Normal,Male,Health and beauty,14526,1,726.3,15252.3,1/29/2019,13:46,Epay,14526,4.761904762,726.3,6.2
