Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
435-13-4908,A,Lagos,Member,Male,Fashion accessories,31204.8,8,12481.92,262120.32,1/24/2019,18:04,Card,249638.4,4.761904762,12481.92,7.2
892-05-6689,A,Lagos,Normal,Female,Home and lifestyle,10195.2,5,2548.8,53524.8,3/11/2019,13:28,Epay,50976,4.761904762,2548.8,6.2
643-38-7867,A,Lagos,Normal,Male,Home and lifestyle,35258.4,1,1762.92,37021.32,3/7/2019,11:44,Epay,35258.4,4.761904762,1762.92,6.9
308-81-0538,A,Lagos,Normal,Female,Fashion accessories,26298,4,5259.6,110451.6,2/25/2019,17:16,Card,105192,4.761904762,5259.6,4.9
460-35-4390,A,Lagos,Normal,Male,Home and lifestyle,11044.8,3,1656.72,34791.12,1/22/2019,11:00,Epay,33134.4,4.761904762,1656.72,9.1
647-50-1224,A,Lagos,Normal,Female,Fashion accessories,10591.2,10,5295.6,111207.6,1/12/2019,16:23,Epay,105912,4.761904762,5295.6,8.9
541-48-8554,A,Lagos,Normal,Male,Sports and travel,21942,9,9873.9,207351.9,1/7/2019,12:08,Card,197478,4.761904762,9873.9,6
213-32-1216,A,Lagos,Normal,Female,Electronic accessories,23781.6,6,7134.48,149824.08,1/23/2019,10:28,Cash,142689.6,4.761904762,7134.48,7.3
134-75-2619,A,Lagos,Member,Male,Electronic accessories,6955.2,7,2434.32,51120.72,3/25/2019,18:51,Cash,48686.4,4.761904762,2434.32,6.9
712-39-0363,A,Lagos,Member,Male,Food and beverages,14997.6,6,4499.28,94484.88,1/2/2019,15:24,Epay,89985.6,4.761904762,4499.28,5.6
218-59-9410,A,Lagos,Member,Female,Home and lifestyle,26071.2,3,3910.68,82124.28,3/29/2019,16:54,Epay,78213.6,4.761904762,3910.68,8.2
760-90-2357,A,Lagos,Member,Male,Electronic accessories,26823.6,6,8047.08,168988.68,3/20/2019,15:08,Epay,160941.6,4.761904762,8047.08,5
698-98-5964,A,Lagos,Normal,Female,Food and beverages,29235.6,10,14617.8,306973.8,1/17/2019,13:01,Card,292356,4.761904762,14617.8,6.3
651-88-7328,A,Lagos,Normal,Female,Fashion accessories,23666.4,9,10649.88,223647.48,1/1/2019,13:55,Cash,212997.6,4.761904762,10649.88,7.7
239-48-4278,A,Lagos,Member,Male,Food and beverages,3646.8,7,1276.38,26803.98,3/10/2019,19:35,Epay,25527.6,4.761904762,1276.38,8.3
550-84-8664,A,Lagos,Normal,Male,Sports and travel,30927.6,5,7731.9,162369.9,3/22/2019,14:33,Card,154638,4.761904762,7731.9,8.6
797-88-0493,A,Lagos,Normal,Female,Health and beauty,23137.2,4,4627.44,97176.24,3/26/2019,13:54,Cash,92548.8,4.761904762,4627.44,7.7
443-82-0585,A,Lagos,Member,Female,Health and beauty,27964.8,4,5592.96,117452.16,2/1/2019,19:54,Cash,111859.2,4.761904762,5592.96,8.4
127-47-6963,A,Lagos,Normal,Male,Health and beauty,18615.6,4,3723.12,78185.52,3/9/2019,13:53,Card,74462.4,4.761904762,3723.12,9.8
278-86-2735,A,Lagos,Normal,Female,Food and beverages,18842.4,3,2826.36,59353.56,3/27/2019,14:03,Cash,56527.2,4.761904762,2826.36,9.2
695-28-6250,A,Lagos,Normal,Female,Sports and travel,15501.6,5,3875.4,81383.4,2/4/2019,16:38,Epay,77508,4.761904762,3875.4,7.7
227-50-3718,A,Lagos,Normal,Male,Health and beauty,5263.2,5,1315.8,27631.8,3/4/2019,12:23,Cash,26316,4.761904762,1315.8,4.4
560-49-6611,A,Lagos,Member,Female,Sports and travel,16408.8,1,820.44,17229.24,2/7/2019,14:13,Cash,16408.8,4.761904762,820.44,9.8
880-35-0356,A,Lagos,Member,Female,Sports and travel,27072,3,4060.8,85276.8,2/5/2019,11:51,Epay,81216,4.761904762,4060.8,4.8
152-68-2907,A,Lagos,Normal,Male,Food and beverages,18792,3,2818.8,59194.8,2/15/2019,13:30,Card,56376,4.761904762,2818.8,9.5
334-64-2006,A,Lagos,Member,Female,Home and lifestyle,25315.2,2,2531.52,53161.92,3/24/2019,14:22,Epay,50630.4,4.761904762,2531.52,9.6
559-98-9873,A,Lagos,Member,Female,Fashion accessories,19314,7,6759.9,141957.9,2/10/2019,12:56,Epay,135198,4.761904762,6759.9,5.2
318-12-0304,A,Lagos,Normal,Male,Fashion accessories,11019.6,1,550.98,11570.58,1/23/2019,12:20,Epay,11019.6,4.761904762,550.98,5.2
421-95-9805,A,Lagos,Normal,Female,Electronic accessories,10425.6,1,521.28,10946.88,2/7/2019,10:18,Card,10425.6,4.761904762,521.28,6.2
443-59-0061,A,Lagos,Member,Male,Food and beverages,24282,10,12141,254961,2/3/2019,11:25,Epay,242820,4.761904762,12141,4.2
509-29-3912,A,Lagos,Member,Female,Sports and travel,13939.2,9,6272.64,131725.44,3/20/2019,12:24,Epay,125452.8,4.761904762,6272.64,4.2
828-46-6863,A,Lagos,Member,Male,Food and beverages,35470.8,6,10641.24,223466.04,1/23/2019,11:22,Card,212824.8,4.761904762,10641.24,4
420-97-3340,A,Lagos,Normal,Female,Food and beverages,25804.8,3,3870.72,81285.12,3/28/2019,15:30,Card,77414.4,4.761904762,3870.72,9.2
436-54-4512,A,Lagos,Member,Female,Food and beverages,32979.6,1,1648.98,34628.58,3/20/2019,19:44,Cash,32979.6,4.761904762,1648.98,9.8
816-57-2053,A,Lagos,Normal,Male,Sports and travel,21913.2,2,2191.32,46017.72,3/9/2019,12:37,Epay,43826.4,4.761904762,2191.32,8.7
856-66-2701,A,Lagos,Member,Male,Home and lifestyle,19188,3,2878.2,60442.2,1/25/2019,14:19,Epay,57564,4.761904762,2878.2,7.5
308-39-1707,A,Lagos,Normal,Female,Fashion accessories,4352.4,1,217.62,4570.02,1/26/2019,18:19,Card,4352.4,4.761904762,217.62,8.2
149-61-1929,A,Lagos,Normal,Male,Sports and travel,23108.4,10,11554.2,242638.2,1/19/2019,14:08,Card,231084,4.761904762,11554.2,6.7
655-07-2265,A,Lagos,Normal,Male,Electronic accessories,28191.6,3,4228.74,88803.54,3/5/2019,16:38,Epay,84574.8,4.761904762,4228.74,5.4
589-02-8023,A,Lagos,Member,Male,Food and beverages,30157.2,2,3015.72,63330.12,1/15/2019,10:54,Card,60314.4,4.761904762,3015.72,7
610-46-4100,A,Lagos,Normal,Male,Health and beauty,10422,7,3647.7,76601.7,3/3/2019,20:31,Card,72954,4.761904762,3647.7,6
706-36-6154,A,Lagos,Member,Male,Home and lifestyle,6969.6,9,3136.32,65862.72,1/18/2019,18:43,Epay,62726.4,4.761904762,3136.32,8.7
742-04-5161,A,Lagos,Member,Male,Home and lifestyle,26200.8,10,13100.4,275108.4,2/3/2019,17:24,Cash,262008,4.761904762,13100.4,7.3
169-52-4504,A,Lagos,Normal,Female,Electronic accessories,5648.4,3,847.26,17792.46,3/14/2019,14:13,Card,16945.2,4.761904762,847.26,5.8
562-12-5430,A,Lagos,Member,Female,Fashion accessories,31734,3,4760.1,99962.1,1/18/2019,10:11,Epay,95202,4.761904762,4760.1,7.9
816-72-8853,A,Lagos,Member,Female,Sports and travel,10054.8,5,2513.7,52787.7,1/29/2019,15:48,Cash,50274,4.761904762,2513.7,5.9
491-38-3499,A,Lagos,Member,Male,Fashion accessories,19962,1,998.1,20960.1,2/26/2019,17:46,Card,19962,4.761904762,998.1,4.9
518-17-2983,A,Lagos,Normal,Female,Fashion accessories,17506.8,4,3501.36,73528.56,2/4/2019,15:44,Epay,70027.2,4.761904762,3501.36,7.6
588-47-8641,A,Lagos,Member,Male,Fashion accessories,20174.4,10,10087.2,211831.2,1/14/2019,19:30,Epay,201744,4.761904762,10087.2,4.4
811-03-8790,A,Lagos,Normal,Female,Electronic accessories,16372.8,10,8186.4,171914.4,3/1/2019,10:22,Card,163728,4.761904762,8186.4,4.8
274-05-5470,A,Lagos,Member,Female,Food and beverages,26449.2,4,5289.84,111086.64,2/23/2019,18:30,Cash,105796.8,4.761904762,5289.84,6
130-67-4723,A,Lagos,Member,Male,Food and beverages,17460,6,5238,109998,1/11/2019,13:57,Epay,104760,4.761904762,5238,9.4
105-10-6182,A,Lagos,Member,Male,Fashion accessories,7732.8,2,773.28,16238.88,2/27/2019,12:22,Epay,15465.6,4.761904762,773.28,6.6
648-83-1321,A,Lagos,Member,Male,Home and lifestyle,22881.6,10,11440.8,240256.8,1/16/2019,17:59,Cash,228816,4.761904762,11440.8,4.3
305-03-2383,A,Lagos,Normal,Female,Food and beverages,24156,3,3623.4,76091.4,2/15/2019,10:36,Cash,72468,4.761904762,3623.4,7.5
689-05-1884,A,Lagos,Member,Male,Health and beauty,17506.8,10,8753.4,183821.4,3/4/2019,12:44,Cash,175068,4.761904762,8753.4,8.8
800-09-8606,A,Lagos,Member,Female,Home and lifestyle,31453.2,5,7863.3,165129.3,1/29/2019,19:45,Cash,157266,4.761904762,7863.3,6.6
182-52-7000,A,Lagos,Member,Female,Sports and travel,9734.4,4,1946.88,40884.48,1/1/2019,20:26,Epay,38937.6,4.761904762,1946.88,6.9
868-06-0466,A,Lagos,Member,Male,Electronic accessories,25048.8,9,11271.96,236711.16,2/19/2019,19:38,Card,225439.2,4.761904762,11271.96,7.8
445-30-9252,A,Lagos,Normal,Male,Sports and travel,9252,3,1387.8,29143.8,1/17/2019,17:59,Epay,27756,4.761904762,1387.8,6.1
786-94-2700,A,Lagos,Member,Male,Food and beverages,29023.2,6,8706.96,182846.16,2/28/2019,20:18,Cash,174139.2,4.761904762,8706.96,9.1
258-92-7466,A,Lagos,Normal,Female,Health and beauty,12844.8,5,3211.2,67435.2,2/6/2019,18:33,Card,64224,4.761904762,3211.2,6.6
857-16-3520,A,Lagos,Member,Female,Fashion accessories,25725.6,7,9003.96,189083.16,3/28/2019,16:06,Epay,180079.2,4.761904762,9003.96,4.5
482-17-1179,A,Lagos,Member,Male,Electronic accessories,4298.4,3,644.76,13539.96,1/19/2019,12:47,Card,12895.2,4.761904762,644.76,8.1
788-21-5741,A,Lagos,Normal,Male,Fashion accessories,16336.8,3,2450.52,51460.92,2/17/2019,13:34,Card,49010.4,4.761904762,2450.52,7.2
247-11-2470,A,Lagos,Member,Female,Fashion accessories,8035.2,4,1607.04,33747.84,3/1/2019,16:23,Card,32140.8,4.761904762,1607.04,4.4
635-28-5728,A,Lagos,Normal,Male,Health and beauty,20160,3,3024,63504,2/28/2019,19:33,Epay,60480,4.761904762,3024,4.8
756-49-0168,A,Lagos,Member,Male,Fashion accessories,7092,1,354.6,7446.6,2/8/2019,11:39,Epay,7092,4.761904762,354.6,9.5
805-86-0265,A,Lagos,Normal,Male,Home and lifestyle,33825.6,9,15221.52,319651.92,3/20/2019,11:32,Cash,304430.4,4.761904762,15221.52,9.8
373-14-0504,A,Lagos,Member,Female,Sports and travel,25786.8,2,2578.68,54152.28,2/12/2019,14:33,Epay,51573.6,4.761904762,2578.68,8.8
546-80-2899,A,Lagos,Member,Male,Home and lifestyle,13568.4,2,1356.84,28493.64,2/20/2019,15:29,Epay,27136.8,4.761904762,1356.84,9.5
585-86-8361,A,Lagos,Normal,Female,Food and beverages,9820.8,5,2455.2,51559.2,2/3/2019,10:31,Card,49104,4.761904762,2455.2,8.6
807-14-7833,A,Lagos,Member,Female,Electronic accessories,6271.2,10,3135.6,65847.6,2/22/2019,12:30,Epay,62712,4.761904762,3135.6,7
652-43-6591,A,Lagos,Normal,Female,Fashion accessories,35024.4,8,14009.76,294204.96,3/9/2019,13:18,Card,280195.2,4.761904762,14009.76,6.2
406-46-7107,A,Lagos,Normal,Female,Home and lifestyle,34747.2,6,10424.16,218907.36,1/11/2019,11:52,Cash,208483.2,4.761904762,10424.16,4.5
250-17-5703,A,Lagos,Member,Male,Food and beverages,6786,10,3393,71253,2/27/2019,18:24,Epay,67860,4.761904762,3393,5.6
156-95-3964,A,Lagos,Normal,Female,Food and beverages,19940.4,4,3988.08,83749.68,3/25/2019,15:19,Epay,79761.6,4.761904762,3988.08,8
410-67-1709,A,Lagos,Member,Female,Fashion accessories,22996.8,8,9198.72,193173.12,1/20/2019,17:48,Epay,183974.4,4.761904762,9198.72,9.9
587-73-4862,A,Lagos,Member,Female,Health and beauty,3848.4,5,962.1,20204.1,3/26/2019,11:07,Epay,19242,4.761904762,962.1,7.6
787-87-2010,A,Lagos,Member,Male,Health and beauty,19980,4,3996,83916,1/20/2019,15:48,Card,79920,4.761904762,3996,6.6
886-54-6089,A,Lagos,Normal,Female,Home and lifestyle,4114.8,6,1234.44,25923.24,1/15/2019,17:24,Cash,24688.8,4.761904762,1234.44,7.7
534-53-3526,A,Lagos,Normal,Female,Sports and travel,34113.6,4,6822.72,143277.12,2/11/2019,16:06,Epay,136454.4,4.761904762,6822.72,7.8
307-04-2070,A,Lagos,Member,Female,Fashion accessories,11023.2,1,551.16,11574.36,2/5/2019,14:14,Card,11023.2,4.761904762,551.16,4.1
404-91-5964,A,Lagos,Normal,Male,Electronic accessories,26848.8,7,9397.08,197338.68,2/4/2019,16:09,Card,187941.6,4.761904762,9397.08,9
497-37-6538,A,Lagos,Normal,Male,Sports and travel,21207.6,7,7422.66,155875.86,1/17/2019,15:15,Epay,148453.2,4.761904762,7422.66,9.7
651-96-5970,A,Lagos,Normal,Male,Fashion accessories,16707.6,1,835.38,17542.98,3/3/2019,20:06,Card,16707.6,4.761904762,835.38,4
263-12-5321,A,Lagos,Member,Male,Electronic accessories,33336,7,11667.6,245019.6,2/27/2019,12:52,Card,233352,4.761904762,11667.6,9.3
702-72-0487,A,Lagos,Normal,Female,Electronic accessories,16779.6,2,1677.96,35237.16,2/26/2019,12:28,Card,33559.2,4.761904762,1677.96,6.6
864-24-7918,A,Lagos,Member,Female,Sports and travel,8816.4,10,4408.2,92572.2,2/22/2019,15:15,Cash,88164,4.761904762,4408.2,8.1
759-29-9521,A,Lagos,Member,Female,Fashion accessories,17625.6,9,7931.52,166561.92,3/4/2019,11:27,Cash,158630.4,4.761904762,7931.52,8
220-68-6701,A,Lagos,Normal,Female,Home and lifestyle,27889.2,4,5577.84,117134.64,3/17/2019,16:36,Cash,111556.8,4.761904762,5577.84,4.2
618-34-8551,A,Lagos,Normal,Female,Sports and travel,33544.8,2,3354.48,70444.08,1/16/2019,18:41,Card,67089.6,4.761904762,3354.48,8.5
257-60-7754,A,Lagos,Normal,Female,Electronic accessories,18082.8,4,3616.56,75947.76,1/8/2019,17:12,Cash,72331.2,4.761904762,3616.56,9
380-60-5336,A,Lagos,Normal,Female,Electronic accessories,14493.6,10,7246.8,152182.8,2/24/2019,18:06,Card,144936,4.761904762,7246.8,5
674-56-6360,A,Lagos,Normal,Male,Electronic accessories,34254,1,1712.7,35966.7,3/22/2019,14:00,Cash,34254,4.761904762,1712.7,6
778-34-2523,A,Lagos,Member,Female,Electronic accessories,17503.2,8,7001.28,147026.88,1/24/2019,10:57,Cash,140025.6,4.761904762,7001.28,5
832-51-6761,A,Lagos,Normal,Male,Food and beverages,12196.8,8,4878.72,102453.12,1/19/2019,20:29,Epay,97574.4,4.761904762,4878.72,9.6
186-43-8965,A,Lagos,Member,Female,Home and lifestyle,17164.8,2,1716.48,36046.08,2/24/2019,10:10,Card,34329.6,4.761904762,1716.48,4.1
276-75-6884,A,Lagos,Normal,Female,Health and beauty,24735.6,3,3710.34,77917.14,3/4/2019,10:05,Cash,74206.8,4.761904762,3710.34,8.7
569-76-2760,A,Lagos,Member,Female,Sports and travel,7923.6,4,1584.72,33279.12,1/29/2019,18:15,Card,31694.4,4.761904762,1584.72,6.6
760-53-9233,A,Lagos,Member,Male,Fashion accessories,14860.8,3,2229.12,46811.52,3/26/2019,18:37,Card,44582.4,4.761904762,2229.12,8.5
416-17-9926,A,Lagos,Member,Female,Electronic accessories,26719.2,10,13359.6,280551.6,1/1/2019,14:42,Card,267192,4.761904762,13359.6,4.3
237-44-6163,A,Lagos,Normal,Male,Electronic accessories,3801.6,8,1520.64,31933.44,1/24/2019,17:43,Cash,30412.8,4.761904762,1520.64,7.6
528-14-9470,A,Lagos,Member,Male,Health and beauty,32868,1,1643.4,34511.4,2/14/2019,14:42,Epay,32868,4.761904762,1643.4,9.2
807-34-3742,A,Lagos,Normal,Male,Fashion accessories,18856.8,1,942.84,19799.64,3/26/2019,19:44,Cash,18856.8,4.761904762,942.84,5.8
288-62-1085,A,Lagos,Member,Male,Fashion accessories,13874.4,5,3468.6,72840.6,1/9/2019,13:34,Epay,69372,4.761904762,3468.6,5.6
497-36-0989,A,Lagos,Normal,Male,Fashion accessories,18698.4,3,2804.76,58899.96,2/15/2019,15:21,Cash,56095.2,4.761904762,2804.76,7.9
860-73-6466,A,Lagos,Member,Female,Sports and travel,14209.2,2,1420.92,29839.32,3/2/2019,16:16,Card,28418.4,4.761904762,1420.92,5
896-34-0956,A,Lagos,Normal,Male,Fashion accessories,7675.2,1,383.76,8058.96,1/26/2019,12:43,Cash,7675.2,4.761904762,383.76,5.9
804-38-3935,A,Lagos,Member,Male,Electronic accessories,33760.8,3,5064.12,106346.52,1/30/2019,11:32,Card,101282.4,4.761904762,5064.12,5.9
585-90-0249,A,Lagos,Member,Male,Electronic accessories,26373.6,1,1318.68,27692.28,1/27/2019,18:08,Epay,26373.6,4.761904762,1318.68,9.7
125-45-2293,A,Lagos,Normal,Female,Fashion accessories,35676,6,10702.8,224758.8,1/19/2019,13:11,Cash,214056,4.761904762,10702.8,4.2
843-73-4724,A,Lagos,Normal,Male,Fashion accessories,26676,1,1333.8,28009.8,1/25/2019,11:05,Cash,26676,4.761904762,1333.8,9.2
409-33-9708,A,Lagos,Normal,Female,Fashion accessories,35452.8,2,3545.28,74450.88,2/19/2019,10:12,Epay,70905.6,4.761904762,3545.28,9.2
160-22-2687,A,Lagos,Member,Female,Health and beauty,34542,5,8635.5,181345.5,1/23/2019,14:21,Epay,172710,4.761904762,8635.5,8.8
748-45-2862,A,Lagos,Member,Female,Home and lifestyle,10191.6,4,2038.32,42804.72,3/7/2019,18:35,Cash,40766.4,4.761904762,2038.32,8.2
316-66-3011,A,Lagos,Member,Female,Food and beverages,17146.8,9,7716.06,162037.26,1/23/2019,12:35,Cash,154321.2,4.761904762,7716.06,5
840-76-5966,A,Lagos,Member,Male,Sports and travel,4593.6,2,459.36,9646.56,1/8/2019,18:06,Epay,9187.2,4.761904762,459.36,7.8
124-31-1458,A,Lagos,Member,Female,Electronic accessories,28652.4,3,4297.86,90255.06,1/8/2019,14:30,Cash,85957.2,4.761904762,4297.86,6.6
852-82-2749,A,Lagos,Normal,Male,Sports and travel,23252.4,4,4650.48,97660.08,1/6/2019,13:35,Epay,93009.6,4.761904762,4650.48,9.3
873-14-6353,A,Lagos,Member,Male,Food and beverages,8935.2,7,3127.32,65673.72,2/16/2019,10:33,Card,62546.4,4.761904762,3127.32,7.1
166-19-2553,A,Lagos,Member,Male,Sports and travel,32061.6,6,9618.48,201988.08,1/18/2019,17:26,Cash,192369.6,4.761904762,9618.48,9.9
737-88-5876,A,Lagos,Member,Male,Home and lifestyle,8384.4,4,1676.88,35214.48,3/19/2019,11:52,Card,33537.6,4.761904762,1676.88,5.9
448-61-3783,A,Lagos,Normal,Female,Electronic accessories,32407.2,8,12962.88,272220.48,3/21/2019,16:08,Card,259257.6,4.761904762,12962.88,4.5
291-55-6563,A,Lagos,Member,Female,Home and lifestyle,12391.2,6,3717.36,78064.56,3/30/2019,12:45,Epay,74347.2,4.761904762,3717.36,7.5
548-48-3156,A,Lagos,Member,Female,Food and beverages,30002.4,2,3000.24,63005.04,3/19/2019,13:37,Cash,60004.8,4.761904762,3000.24,7.6
460-93-5834,A,Lagos,Normal,Male,Sports and travel,16408.8,7,5743.08,120604.68,1/13/2019,10:03,Cash,114861.6,4.761904762,5743.08,5
325-89-4209,A,Lagos,Member,Male,Food and beverages,31644,1,1582.2,33226.2,2/5/2019,19:42,Epay,31644,4.761904762,1582.2,6.7
884-80-6021,A,Lagos,Member,Female,Electronic accessories,26449.2,10,13224.6,277716.6,3/23/2019,13:14,Epay,264492,4.761904762,13224.6,9.5
880-46-5796,A,Lagos,Member,Male,Sports and travel,27691.2,10,13845.6,290757.6,3/17/2019,19:53,Epay,276912,4.761904762,13845.6,5.6
146-09-5432,A,Lagos,Member,Male,Food and beverages,12614.4,9,5676.48,119206.08,2/9/2019,19:17,Epay,113529.6,4.761904762,5676.48,4.6
595-94-9924,A,Lagos,Member,Female,Health and beauty,9982.8,5,2495.7,52409.7,3/26/2019,20:21,Card,49914,4.761904762,2495.7,4.2
865-41-9075,A,Lagos,Normal,Male,Food and beverages,4150.8,7,1452.78,30508.38,1/28/2019,17:35,Cash,29055.6,4.761904762,1452.78,8.1
186-71-5196,A,Lagos,Member,Female,Food and beverages,28634.4,2,2863.44,60132.24,3/27/2019,16:30,Epay,57268.8,4.761904762,2863.44,6.2
453-33-6436,A,Lagos,Normal,Female,Home and lifestyle,33523.2,8,13409.28,281594.88,2/7/2019,10:09,Cash,268185.6,4.761904762,13409.28,6.8
522-57-8364,A,Lagos,Member,Male,Fashion accessories,18482.4,8,7392.96,155252.16,1/31/2019,10:00,Epay,147859.2,4.761904762,7392.96,7.6
459-45-2396,A,Lagos,Member,Female,Food and beverages,35856,3,5378.4,112946.4,2/25/2019,18:45,Cash,107568,4.761904762,5378.4,5.8
749-81-8133,A,Lagos,Normal,Female,Fashion accessories,34081.2,4,6816.24,143141.04,3/11/2019,12:04,Cash,136324.8,4.761904762,6816.24,6.8
397-25-8725,A,Lagos,Member,Female,Health and beauty,14263.2,9,6418.44,134787.24,1/13/2019,17:54,Card,128368.8,4.761904762,6418.44,6.8
243-55-8457,A,Lagos,Normal,Female,Food and beverages,26798.4,10,13399.2,281383.2,2/27/2019,11:40,Epay,267984,4.761904762,13399.2,5.1
361-85-2571,A,Lagos,Normal,Female,Sports and travel,32212.8,5,8053.2,169117.2,3/30/2019,10:18,Cash,161064,4.761904762,8053.2,7.4
131-70-8179,A,Lagos,Member,Female,Health and beauty,33152.4,3,4972.86,104430.06,2/17/2019,16:27,Cash,99457.2,4.761904762,4972.86,4.2
720-72-2436,A,Lagos,Normal,Male,Food and beverages,23947.2,4,4789.44,100578.24,3/2/2019,18:14,Epay,95788.8,4.761904762,4789.44,6.9
809-69-9497,A,Lagos,Normal,Female,Home and lifestyle,16444.8,10,8222.4,172670.4,1/19/2019,19:30,Epay,164448,4.761904762,8222.4,5.7
449-16-6770,A,Lagos,Normal,Male,Health and beauty,18284.4,5,4571.1,95993.1,2/19/2019,14:53,Card,91422,4.761904762,4571.1,5.3
333-23-2632,A,Lagos,Member,Male,Health and beauty,3628.8,7,1270.08,26671.68,3/28/2019,20:14,Cash,25401.6,4.761904762,1270.08,4.2
489-82-1237,A,Lagos,Normal,Female,Electronic accessories,33796.8,7,11828.88,248406.48,1/5/2019,11:51,Card,236577.6,4.761904762,11828.88,7.3
846-10-0341,A,Lagos,Normal,Female,Fashion accessories,15325.2,7,5363.82,112640.22,1/6/2019,11:51,Cash,107276.4,4.761904762,5363.82,6.8
384-59-6655,A,Lagos,Member,Female,Food and beverages,35517.6,9,15982.92,335641.32,2/19/2019,15:07,Cash,319658.4,4.761904762,15982.92,8.4
324-92-3863,A,Lagos,Member,Male,Electronic accessories,7520.4,2,752.04,15792.84,2/5/2019,18:45,Cash,15040.8,4.761904762,752.04,9.8
593-08-5916,A,Lagos,Normal,Female,Fashion accessories,5580,1,279,5859,3/19/2019,15:23,Card,5580,4.761904762,279,7.4
558-60-5016,A,Lagos,Normal,Female,Home and lifestyle,11988,9,5394.6,113286.6,3/4/2019,15:27,Epay,107892,4.761904762,5394.6,7.2
195-06-0432,A,Lagos,Member,Male,Home and lifestyle,29163.6,3,4374.54,91865.34,1/13/2019,12:55,Card,87490.8,4.761904762,4374.54,9.3
605-03-2706,A,Lagos,Normal,Female,Health and beauty,5688,3,853.2,17917.2,3/25/2019,18:02,Cash,17064,4.761904762,853.2,9.5
531-56-4728,A,Lagos,Normal,Male,Home and lifestyle,28828.8,3,4324.32,90810.72,2/11/2019,15:29,Cash,86486.4,4.761904762,4324.32,5.4
221-25-5073,A,Lagos,Normal,Female,Food and beverages,26877.6,4,5375.52,112885.92,3/4/2019,10:39,Cash,107510.4,4.761904762,5375.52,8.5
809-46-1866,A,Lagos,Normal,Male,Health and beauty,20934,4,4186.8,87922.8,1/23/2019,17:44,Cash,83736,4.761904762,4186.8,8.4
139-32-4183,A,Lagos,Member,Female,Sports and travel,35092.8,9,15791.76,331626.96,3/14/2019,14:19,Epay,315835.2,4.761904762,15791.76,7.4
886-18-2897,A,Lagos,Normal,Female,Food and beverages,20361.6,5,5090.4,106898.4,3/22/2019,19:06,Card,101808,4.761904762,5090.4,4.5
745-74-0715,A,Lagos,Normal,Male,Electronic accessories,20890.8,2,2089.08,43870.68,3/10/2019,20:46,Epay,41781.6,4.761904762,2089.08,8.8
727-02-1313,A,Lagos,Member,Male,Food and beverages,11462.4,1,573.12,12035.52,2/9/2019,13:22,Cash,11462.4,4.761904762,573.12,7.7
347-56-2442,A,Lagos,Normal,Male,Home and lifestyle,23695.2,1,1184.76,24879.96,2/22/2019,15:33,Cash,23695.2,4.761904762,1184.76,4.1
849-09-3807,A,Lagos,Member,Female,Fashion accessories,31802.4,7,11130.84,233747.64,2/18/2019,13:28,Cash,222616.8,4.761904762,11130.84,6.6
