Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
582-52-8065,B,Abuja,Normal,Female,Fashion accessories,19551.6,9,8798.22,184762.62,2/22/2019,10:49,Cash,175964.4,4.761904762,8798.22,8.9
210-57-1719,B,Abuja,Normal,Female,Health and beauty,20966.4,9,9434.88,198132.48,2/5/2019,12:34,Cash,188697.6,4.761904762,9434.88,9.7
356-44-8813,B,Abuja,Normal,Male,Home and lifestyle,13492.8,3,2023.92,42502.32,1/20/2019,13:45,Card,40478.4,4.761904762,2023.92,7.7
198-66-9832,B,Abuja,Member,Female,Fashion accessories,25934.4,2,2593.44,54462.24,2/4/2019,19:38,Cash,51868.8,4.761904762,2593.44,9.5
174-75-0888,B,Abuja,Normal,Male,Electronic accessories,7768.8,9,3495.96,73415.16,3/14/2019,12:32,Cash,69919.2,4.761904762,3495.96,7.3
134-54-4720,B,Abuja,Normal,Female,Electronic accessories,15271.2,8,6108.48,128278.08,1/30/2019,13:58,Epay,122169.6,4.761904762,6108.48,5.7
514-37-2845,B,Abuja,Normal,Male,Fashion accessories,35730,2,3573,75033,3/20/2019,13:02,Cash,71460,4.761904762,3573,9
241-11-2261,B,Abuja,Normal,Female,Fashion accessories,28749.6,7,10062.36,211309.56,1/10/2019,10:33,Card,201247.2,4.761904762,10062.36,5.5
834-83-1826,B,Abuja,Member,Female,Home and lifestyle,29534.4,5,7383.6,155055.6,2/25/2019,17:16,Card,147672,4.761904762,7383.6,7.6
343-61-3544,B,Abuja,Member,Male,Sports and travel,9601.2,10,4800.6,100812.6,1/29/2019,11:48,Cash,96012,4.761904762,4800.6,8.6
355-34-6244,B,Abuja,Normal,Male,Food and beverages,26060.4,2,2606.04,54726.84,1/13/2019,19:55,Card,52120.8,4.761904762,2606.04,8.1
339-96-8318,B,Abuja,Member,Male,Fashion accessories,29271.6,7,10245.06,215146.26,3/1/2019,19:49,Epay,204901.2,4.761904762,10245.06,6.3
458-61-0011,B,Abuja,Normal,Male,Food and beverages,21708,4,4341.6,91173.6,2/20/2019,18:43,Cash,86832,4.761904762,4341.6,5.8
207-73-1363,B,Abuja,Normal,Male,Health and beauty,25023.6,2,2502.36,52549.56,3/1/2019,12:15,Epay,50047.2,4.761904762,2502.36,8.1
359-90-3665,B,Abuja,Member,Female,Fashion accessories,6508.8,4,1301.76,27336.96,1/14/2019,18:03,Card,26035.2,4.761904762,1301.76,9.5
375-72-3056,B,Abuja,Normal,Male,Sports and travel,22701.6,3,3405.24,71510.04,1/19/2019,15:58,Epay,68104.8,4.761904762,3405.24,7
585-11-6748,B,Abuja,Member,Male,Sports and travel,34848,3,5227.2,109771.2,3/15/2019,13:05,Cash,104544,4.761904762,5227.2,5.3
470-31-3286,B,Abuja,Normal,Male,Health and beauty,5335.2,3,800.28,16805.88,3/1/2019,11:30,Card,16005.6,4.761904762,800.28,8.7
642-30-6693,B,Abuja,Normal,Female,Sports and travel,19623.6,6,5887.08,123628.68,3/17/2019,13:54,Epay,117741.6,4.761904762,5887.08,7.8
830-58-2383,B,Abuja,Normal,Male,Home and lifestyle,11430,4,2286,48006,2/8/2019,15:26,Cash,45720,4.761904762,2286,8.6
349-97-8902,B,Abuja,Member,Male,Food and beverages,20840.4,2,2084.04,43764.84,1/17/2019,10:37,Epay,41680.8,4.761904762,2084.04,8.9
789-23-8625,B,Abuja,Member,Male,Fashion accessories,33559.2,3,5033.88,105711.48,1/24/2019,11:45,Cash,100677.6,4.761904762,5033.88,7.2
327-40-9673,B,Abuja,Member,Male,Sports and travel,26136,6,7840.8,164656.8,1/13/2019,19:51,Cash,156816,4.761904762,7840.8,6.9
670-79-6321,B,Abuja,Member,Female,Home and lifestyle,34052.4,7,11918.34,250285.14,1/17/2019,15:27,Card,238366.8,4.761904762,11918.34,4.9
852-62-7105,B,Abuja,Normal,Female,Fashion accessories,29970,10,14985,314685,1/12/2019,11:25,Card,299700,4.761904762,14985,4.4
598-06-7312,B,Abuja,Member,Male,Fashion accessories,32886,1,1644.3,34530.3,2/16/2019,15:42,Cash,32886,4.761904762,1644.3,6.8
135-13-8269,B,Abuja,Member,Female,Food and beverages,28396.8,2,2839.68,59633.28,1/26/2019,16:04,Cash,56793.6,4.761904762,2839.68,9.1
628-90-8624,B,Abuja,Member,Male,Health and beauty,29728.8,10,14864.4,312152.4,3/14/2019,14:41,Cash,297288,4.761904762,14864.4,5
420-04-7590,B,Abuja,Normal,Male,Home and lifestyle,35892,3,5383.8,113059.8,3/18/2019,11:29,Epay,107676,4.761904762,5383.8,4.7
182-88-2763,B,Abuja,Member,Male,Food and beverages,28767.6,3,4315.14,90617.94,3/20/2019,19:28,Card,86302.8,4.761904762,4315.14,5
188-55-0967,B,Abuja,Member,Male,Health and beauty,23929.2,10,11964.6,251256.6,1/15/2019,15:01,Card,239292,4.761904762,11964.6,5
364-33-8584,B,Abuja,Member,Female,Food and beverages,6346.8,5,1586.7,33320.7,3/8/2019,15:27,Cash,31734,4.761904762,1586.7,8.5
665-63-9737,B,Abuja,Normal,Male,Fashion accessories,18871.2,3,2830.68,59444.28,2/27/2019,17:36,Epay,56613.6,4.761904762,2830.68,7.5
695-09-5146,B,Abuja,Member,Female,Food and beverages,35564.4,3,5334.66,112027.86,2/23/2019,20:00,Epay,106693.2,4.761904762,5334.66,6.4
794-32-2436,B,Abuja,Member,Male,Electronic accessories,20041.2,2,2004.12,42086.52,3/27/2019,15:08,Epay,40082.4,4.761904762,2004.12,6
574-31-8277,B,Abuja,Member,Male,Fashion accessories,12106.8,1,605.34,12712.14,3/20/2019,19:55,Cash,12106.8,4.761904762,605.34,5.6
369-82-2676,B,Abuja,Normal,Male,Electronic accessories,27237.6,5,6809.4,142997.4,1/15/2019,18:22,Epay,136188,4.761904762,6809.4,7.8
563-47-4072,B,Abuja,Normal,Female,Health and beauty,20091.6,6,6027.48,126577.08,1/22/2019,11:52,Cash,120549.6,4.761904762,6027.48,9.9
149-15-7606,B,Abuja,Member,Male,Sports and travel,13435.2,9,6045.84,126962.64,3/6/2019,15:31,Epay,120916.8,4.761904762,6045.84,5.1
133-77-3154,B,Abuja,Member,Male,Fashion accessories,21664.8,4,4332.96,90992.16,2/16/2019,18:04,Card,86659.2,4.761904762,4332.96,9.4
322-02-2271,B,Abuja,Normal,Female,Sports and travel,15469.2,3,2320.38,48727.98,2/3/2019,11:46,Cash,46407.6,4.761904762,2320.38,9.3
725-67-2480,B,Abuja,Member,Female,Fashion accessories,21150,6,6345,133245,3/24/2019,18:14,Card,126900,4.761904762,6345,5.9
779-42-2410,B,Abuja,Member,Male,Food and beverages,20786.4,3,3117.96,65477.16,2/20/2019,13:06,Epay,62359.2,4.761904762,3117.96,7.7
190-14-3147,B,Abuja,Normal,Female,Health and beauty,6469.2,4,1293.84,27170.64,2/23/2019,20:43,Epay,25876.8,4.761904762,1293.84,6.4
679-22-6530,B,Abuja,Normal,Female,Sports and travel,14623.2,2,1462.32,30708.72,1/17/2019,10:01,Card,29246.4,4.761904762,1462.32,4.1
642-61-4706,B,Abuja,Member,Male,Food and beverages,33624,2,3362.4,70610.4,3/30/2019,16:34,Cash,67248,4.761904762,3362.4,5.5
576-31-4774,B,Abuja,Normal,Female,Health and beauty,26427.6,3,3964.14,83246.94,3/2/2019,13:10,Epay,79282.8,4.761904762,3964.14,4
242-11-3142,B,Abuja,Member,Male,Fashion accessories,30157.2,2,3015.72,63330.12,2/24/2019,19:57,Cash,60314.4,4.761904762,3015.72,4.6
752-23-3760,B,Abuja,Member,Female,Sports and travel,23068.8,7,8074.08,169555.68,2/19/2019,19:29,Card,161481.6,4.761904762,8074.08,7.3
528-87-5606,B,Abuja,Member,Female,Electronic accessories,14212.8,1,710.64,14923.44,2/12/2019,19:43,Cash,14212.8,4.761904762,710.64,6.5
320-85-2052,B,Abuja,Normal,Female,Sports and travel,12531.6,1,626.58,13158.18,1/14/2019,10:11,Card,12531.6,4.761904762,626.58,7
510-79-0415,B,Abuja,Member,Female,Sports and travel,8308.8,6,2492.64,52345.44,1/24/2019,19:20,Epay,49852.8,4.761904762,2492.64,4.9
241-96-5076,B,Abuja,Member,Female,Home and lifestyle,17676,2,1767.6,37119.6,1/8/2019,12:58,Card,35352,4.761904762,1767.6,6.4
767-97-4650,B,Abuja,Member,Female,Sports and travel,23338.8,2,2333.88,49011.48,1/8/2019,11:59,Card,46677.6,4.761904762,2333.88,8
826-58-8051,B,Abuja,Normal,Male,Home and lifestyle,22388.4,4,4477.68,94031.28,1/6/2019,19:46,Epay,89553.6,4.761904762,4477.68,4.3
176-64-7711,B,Abuja,Normal,Male,Food and beverages,11635.2,3,1745.28,36650.88,3/27/2019,19:11,Card,34905.6,4.761904762,1745.28,4.3
191-29-0321,B,Abuja,Member,Female,Fashion accessories,7117.2,10,3558.6,74730.6,2/27/2019,18:57,Card,71172,4.761904762,3558.6,5
729-06-2010,B,Abuja,Member,Male,Health and beauty,28969.2,9,13036.14,273758.94,1/6/2019,11:18,Cash,260722.8,4.761904762,13036.14,9.2
640-48-5028,B,Abuja,Member,Female,Home and lifestyle,31820.4,9,14319.18,300702.78,3/2/2019,12:40,Cash,286383.6,4.761904762,14319.18,6.3
186-79-9562,B,Abuja,Normal,Male,Health and beauty,25837.2,7,9043.02,189903.42,3/29/2019,14:06,Cash,180860.4,4.761904762,9043.02,8.9
834-45-5519,B,Abuja,Normal,Female,Electronic accessories,15480,4,3096,65016,1/31/2019,20:48,Epay,61920,4.761904762,3096,7.6
821-14-9046,B,Abuja,Member,Female,Fashion accessories,6292.8,6,1887.84,39644.64,1/18/2019,15:04,Card,37756.8,4.761904762,1887.84,6.1
418-05-0656,B,Abuja,Normal,Female,Fashion accessories,9201.6,7,3220.56,67631.76,2/2/2019,20:42,Cash,64411.2,4.761904762,3220.56,7.1
776-68-1096,B,Abuja,Normal,Male,Home and lifestyle,15883.2,3,2382.48,50032.08,3/18/2019,13:45,Card,47649.6,4.761904762,2382.48,7.9
434-35-9162,B,Abuja,Member,Male,Food and beverages,8402.4,4,1680.48,35290.08,2/4/2019,18:53,Epay,33609.6,4.761904762,1680.48,7.4
174-64-0215,B,Abuja,Normal,Male,Sports and travel,25106.4,10,12553.2,263617.2,3/5/2019,17:49,Card,251064,4.761904762,12553.2,8.9
299-29-0180,B,Abuja,Member,Female,Home and lifestyle,18784.8,7,6574.68,138068.28,3/9/2019,10:54,Cash,131493.6,4.761904762,6574.68,9.3
438-23-1242,B,Abuja,Normal,Male,Electronic accessories,27316.8,7,9560.88,200778.48,1/24/2019,10:38,Epay,191217.6,4.761904762,9560.88,8.9
238-45-6950,B,Abuja,Member,Male,Food and beverages,19339.2,1,966.96,20306.16,3/1/2019,20:03,Epay,19339.2,4.761904762,966.96,6.4
197-77-7132,B,Abuja,Member,Male,Electronic accessories,32961.6,8,13184.64,276877.44,1/12/2019,18:22,Epay,263692.8,4.761904762,13184.64,6
457-13-1708,B,Abuja,Member,Male,Fashion accessories,23482.8,10,11741.4,246569.4,1/8/2019,19:07,Card,234828,4.761904762,11741.4,5.2
487-79-6868,B,Abuja,Member,Female,Home and lifestyle,4424.4,9,1990.98,41810.58,3/26/2019,19:28,Card,39819.6,4.761904762,1990.98,8
210-30-7976,B,Abuja,Member,Female,Fashion accessories,8035.2,4,1607.04,33747.84,3/14/2019,11:16,Epay,32140.8,4.761904762,1607.04,4.1
775-72-1988,B,Abuja,Normal,Male,Home and lifestyle,26380.8,5,6595.2,138499.2,1/24/2019,15:05,Epay,131904,4.761904762,6595.2,8.4
785-96-0615,B,Abuja,Member,Female,Electronic accessories,12866.4,8,5146.56,108077.76,2/17/2019,15:28,Epay,102931.2,4.761904762,5146.56,4.9
842-40-8179,B,Abuja,Member,Female,Food and beverages,27792,10,13896,291816,2/11/2019,10:38,Card,277920,4.761904762,13896,5.6
525-09-8450,B,Abuja,Normal,Male,Electronic accessories,25966.8,10,12983.4,272651.4,1/31/2019,15:12,Card,259668,4.761904762,12983.4,4.2
593-14-4239,B,Abuja,Normal,Female,Home and lifestyle,34365.6,8,13746.24,288671.04,3/5/2019,19:40,Epay,274924.8,4.761904762,13746.24,4.7
388-76-2555,B,Abuja,Normal,Male,Sports and travel,4928.4,6,1478.52,31048.92,2/13/2019,13:59,Cash,29570.4,4.761904762,1478.52,6.3
711-31-1234,B,Abuja,Normal,Female,Electronic accessories,34430.4,4,6886.08,144607.68,3/16/2019,18:51,Cash,137721.6,4.761904762,6886.08,7.9
707-32-7409,B,Abuja,Member,Female,Sports and travel,34394.4,4,6878.88,144456.48,2/26/2019,11:58,Epay,137577.6,4.761904762,6878.88,4.5
120-54-2248,B,Abuja,Normal,Female,Food and beverages,10389.6,5,2597.4,54545.4,1/22/2019,18:08,Card,51948,4.761904762,2597.4,8
875-31-8302,B,Abuja,Normal,Male,Sports and travel,33616.8,1,1680.84,35297.64,1/3/2019,13:07,Cash,33616.8,4.761904762,1680.84,9.6
457-94-0464,B,Abuja,Member,Male,Electronic accessories,31633.2,9,14234.94,298933.74,1/31/2019,20:32,Epay,284698.8,4.761904762,14234.94,5.6
744-16-7898,B,Abuja,Normal,Female,Home and lifestyle,35053.2,10,17526.6,368058.6,1/15/2019,13:48,Card,350532,4.761904762,17526.6,4.9
605-83-1050,B,Abuja,Normal,Male,Fashion accessories,9784.8,2,978.48,20548.08,3/15/2019,16:26,Epay,19569.6,4.761904762,978.48,4.3
359-94-5395,B,Abuja,Normal,Male,Health and beauty,33400.8,1,1670.04,35070.84,3/15/2019,10:50,Card,33400.8,4.761904762,1670.04,9.8
751-15-6198,B,Abuja,Normal,Male,Sports and travel,8283.6,6,2485.08,52186.68,1/12/2019,16:45,Epay,49701.6,4.761904762,2485.08,7.9
831-81-6575,B,Abuja,Member,Female,Electronic accessories,27212.4,9,12245.58,257157.18,2/23/2019,11:12,Cash,244911.6,4.761904762,12245.58,8
559-61-5987,B,Abuja,Normal,Female,Health and beauty,6390,1,319.5,6709.5,1/14/2019,10:38,Cash,6390,4.761904762,319.5,8.6
565-91-4567,B,Abuja,Normal,Male,Health and beauty,3870,8,1548,32508,3/15/2019,14:38,Epay,30960,4.761904762,1548,6.2
499-27-7781,B,Abuja,Normal,Female,Food and beverages,19155.6,8,7662.24,160907.04,3/14/2019,16:45,Epay,153244.8,4.761904762,7662.24,5
869-11-3082,B,Abuja,Member,Male,Health and beauty,34617.6,4,6923.52,145393.92,1/27/2019,20:03,Card,138470.4,4.761904762,6923.52,8.4
190-59-3964,B,Abuja,Member,Male,Food and beverages,16977.6,5,4244.4,89132.4,2/3/2019,14:35,Card,84888,4.761904762,4244.4,6
366-43-6862,B,Abuja,Normal,Male,Electronic accessories,19040.4,4,3808.08,79969.68,3/25/2019,16:32,Epay,76161.6,4.761904762,3808.08,6.7
109-86-4363,B,Abuja,Member,Female,Sports and travel,21628.8,7,7570.08,158971.68,2/14/2019,11:36,Card,151401.6,4.761904762,7570.08,4.5
222-42-0244,B,Abuja,Member,Female,Health and beauty,25959.6,9,11681.82,245318.22,1/28/2019,13:53,Card,233636.4,4.761904762,11681.82,7.7
636-17-0325,B,Abuja,Normal,Male,Health and beauty,22525.2,4,4505.04,94605.84,2/25/2019,18:37,Cash,90100.8,4.761904762,4505.04,9.5
343-75-9322,B,Abuja,Member,Female,Sports and travel,4266,8,1706.4,35834.4,1/9/2019,16:34,Cash,34128,4.761904762,1706.4,4.1
427-45-9297,B,Abuja,Member,Female,Home and lifestyle,14662.8,7,5131.98,107771.58,3/12/2019,11:01,Epay,102639.6,4.761904762,5131.98,5.4
670-71-7306,B,Abuja,Normal,Male,Sports and travel,16066.8,6,4820.04,101220.84,1/2/2019,20:08,Card,96400.8,4.761904762,4820.04,5.1
291-59-1384,B,Abuja,Normal,Male,Electronic accessories,21708,1,1085.4,22793.4,2/28/2019,17:38,Cash,21708,4.761904762,1085.4,6
866-70-2814,B,Abuja,Normal,Female,Electronic accessories,19004.4,10,9502.2,199546.2,2/25/2019,11:58,Epay,190044,4.761904762,9502.2,10
895-03-6665,B,Abuja,Normal,Female,Fashion accessories,13143.6,9,5914.62,124207.02,2/16/2019,10:52,Cash,118292.4,4.761904762,5914.62,4.2
770-42-8960,B,Abuja,Normal,Male,Food and beverages,7603.2,8,3041.28,63866.88,1/1/2019,19:31,Cash,60825.6,4.761904762,3041.28,6.3
234-36-2483,B,Abuja,Normal,Male,Health and beauty,20732.4,6,6219.72,130614.12,2/15/2019,13:51,Cash,124394.4,4.761904762,6219.72,5.1
152-03-4217,B,Abuja,Normal,Female,Home and lifestyle,4060.8,9,1827.36,38374.56,3/17/2019,11:55,Card,36547.2,4.761904762,1827.36,4.3
533-66-5566,B,Abuja,Normal,Female,Home and lifestyle,18385.2,7,6434.82,135131.22,1/12/2019,11:42,Cash,128696.4,4.761904762,6434.82,7
361-59-0574,B,Abuja,Member,Male,Sports and travel,32590.8,8,13036.32,273762.72,3/15/2019,14:48,Card,260726.4,4.761904762,13036.32,6.5
544-55-9589,B,Abuja,Member,Female,Electronic accessories,7714.8,10,3857.4,81005.4,1/28/2019,11:51,Cash,77148,4.761904762,3857.4,6.2
608-05-3804,B,Abuja,Member,Male,Electronic accessories,14310,1,715.5,15025.5,2/25/2019,20:19,Cash,14310,4.761904762,715.5,6.1
761-49-0439,B,Abuja,Member,Female,Electronic accessories,4356,8,1742.4,36590.4,1/19/2019,10:17,Epay,34848,4.761904762,1742.4,8.6
490-95-0021,B,Abuja,Member,Female,Food and beverages,11955.6,10,5977.8,125533.8,1/8/2019,14:25,Epay,119556,4.761904762,5977.8,6
311-13-6971,B,Abuja,Member,Male,Sports and travel,11516.4,10,5758.2,120922.2,2/20/2019,15:18,Card,115164,4.761904762,5758.2,9.9
114-35-5271,B,Abuja,Normal,Female,Electronic accessories,20847.6,8,8339.04,175119.84,2/7/2019,15:06,Cash,166780.8,4.761904762,8339.04,8.1
715-20-1673,B,Abuja,Normal,Male,Electronic accessories,10216.8,5,2554.2,53638.2,3/6/2019,20:57,Cash,51084,4.761904762,2554.2,9.4
811-35-1094,B,Abuja,Member,Male,Electronic accessories,18162,6,5448.6,114420.6,2/6/2019,15:16,Card,108972,4.761904762,5448.6,8.9
699-88-1972,B,Abuja,Normal,Male,Health and beauty,35697.6,8,14279.04,299859.84,1/28/2019,17:47,Card,285580.8,4.761904762,14279.04,4.2
509-10-0516,B,Abuja,Normal,Male,Home and lifestyle,16549.2,4,3309.84,69506.64,2/9/2019,12:02,Epay,66196.8,4.761904762,3309.84,5.1
851-98-3555,B,Abuja,Normal,Female,Health and beauty,29836.8,5,7459.2,156643.2,3/24/2019,14:08,Card,149184,4.761904762,7459.2,6.6
624-01-8356,B,Abuja,Normal,Female,Home and lifestyle,17643.6,10,8821.8,185257.8,1/27/2019,10:44,Card,176436,4.761904762,8821.8,4.2
313-66-9943,B,Abuja,Member,Female,Food and beverages,10494,3,1574.1,33056.1,3/27/2019,20:29,Card,31482,4.761904762,1574.1,7.3
777-67-2495,B,Abuja,Normal,Male,Home and lifestyle,24829.2,3,3724.38,78211.98,2/22/2019,11:26,Epay,74487.6,4.761904762,3724.38,8.7
636-98-3364,B,Abuja,Member,Female,Electronic accessories,9453.6,3,1418.04,29778.84,3/2/2019,12:36,Epay,28360.8,4.761904762,1418.04,6.3
181-82-6255,B,Abuja,Normal,Female,Home and lifestyle,5893.2,6,1767.96,37127.16,2/8/2019,10:58,Cash,35359.2,4.761904762,1767.96,7
226-34-0034,B,Abuja,Normal,Female,Electronic accessories,4960.8,4,992.16,20835.36,1/10/2019,11:10,Epay,19843.2,4.761904762,992.16,9
321-49-7382,B,Abuja,Member,Male,Sports and travel,31791.6,1,1589.58,33381.18,2/15/2019,17:38,Card,31791.6,4.761904762,1589.58,5.2
431-66-2305,B,Abuja,Normal,Female,Electronic accessories,31770,9,14296.5,300226.5,2/15/2019,20:51,Card,285930,4.761904762,14296.5,7.6
825-94-5922,B,Abuja,Normal,Male,Sports and travel,9111.6,2,911.16,19134.36,3/2/2019,19:26,Epay,18223.2,4.761904762,911.16,7.2
641-62-7288,B,Abuja,Normal,Male,Home and lifestyle,35971.2,6,10791.36,226618.56,3/24/2019,13:33,Epay,215827.2,4.761904762,10791.36,7.1
501-61-1753,B,Abuja,Normal,Female,Home and lifestyle,22734,6,6820.2,143224.2,1/3/2019,20:24,Epay,136404,4.761904762,6820.2,9.8
676-10-2200,B,Abuja,Member,Male,Fashion accessories,19360.8,1,968.04,20328.84,2/3/2019,20:13,Epay,19360.8,4.761904762,968.04,4.7
365-16-4334,B,Abuja,Normal,Female,Food and beverages,9514.8,8,3805.92,79924.32,2/24/2019,14:26,Epay,76118.4,4.761904762,3805.92,8.9
503-21-4385,B,Abuja,Member,Male,Health and beauty,14367.6,3,2155.14,45257.94,2/21/2019,12:40,Epay,43102.8,4.761904762,2155.14,9.3
305-89-2768,B,Abuja,Member,Female,Home and lifestyle,7884,3,1182.6,24834.6,1/9/2019,18:43,Epay,23652,4.761904762,1182.6,4.7
574-80-1489,B,Abuja,Member,Female,Food and beverages,22626,4,4525.2,95029.2,2/25/2019,13:22,Epay,90504,4.761904762,4525.2,8.7
200-40-6154,B,Abuja,Member,Male,Home and lifestyle,23727.6,6,7118.28,149483.88,2/9/2019,11:45,Cash,142365.6,4.761904762,7118.28,5.7
430-02-3888,B,Abuja,Normal,Male,Electronic accessories,16567.2,6,4970.16,104373.36,2/7/2019,15:55,Cash,99403.2,4.761904762,4970.16,7.1
794-42-3736,B,Abuja,Normal,Male,Food and beverages,11998.8,2,1199.88,25197.48,1/26/2019,14:41,Card,23997.6,4.761904762,1199.88,6.4
172-42-8274,B,Abuja,Normal,Female,Electronic accessories,13777.2,2,1377.72,28932.12,3/2/2019,18:18,Card,27554.4,4.761904762,1377.72,5.8
214-30-2776,B,Abuja,Member,Female,Electronic accessories,12416.4,5,3104.1,65186.1,3/11/2019,19:44,Card,62082,4.761904762,3104.1,9
746-04-1077,B,Abuja,Member,Female,Food and beverages,30466.8,10,15233.4,319901.4,1/1/2019,11:36,Card,304668,4.761904762,15233.4,9
448-34-8700,B,Abuja,Member,Male,Home and lifestyle,13287.6,7,4650.66,97663.86,2/10/2019,13:51,Epay,93013.2,4.761904762,4650.66,6.7
452-04-8808,B,Abuja,Normal,Male,Electronic accessories,31348.8,7,10972.08,230413.68,1/26/2019,15:17,Cash,219441.6,4.761904762,10972.08,5.5
883-69-1285,B,Abuja,Member,Male,Fashion accessories,17971.2,2,1797.12,37739.52,3/6/2019,11:55,Card,35942.4,4.761904762,1797.12,7
518-71-6847,B,Abuja,Member,Male,Food and beverages,9576,6,2872.8,60328.8,2/26/2019,15:10,Epay,57456,4.761904762,2872.8,4.9
156-20-0370,B,Abuja,Normal,Female,Electronic accessories,9162,1,458.1,9620.1,3/10/2019,18:10,Card,9162,4.761904762,458.1,5.1
151-33-7434,B,Abuja,Normal,Female,Food and beverages,24397.2,1,1219.86,25617.06,2/4/2019,20:43,Card,24397.2,4.761904762,1219.86,6.5
374-38-5555,B,Abuja,Normal,Female,Fashion accessories,22935.6,5,5733.9,120411.9,2/7/2019,19:30,Epay,114678,4.761904762,5733.9,8.5
764-44-8999,B,Abuja,Normal,Female,Health and beauty,5313.6,2,531.36,11158.56,2/18/2019,14:42,Epay,10627.2,4.761904762,531.36,4.3
552-44-5977,B,Abuja,Member,Male,Health and beauty,22320,8,8928,187488,1/3/2019,19:08,Card,178560,4.761904762,8928,6.2
430-53-4718,B,Abuja,Member,Male,Health and beauty,27133.2,8,10853.28,227918.88,1/28/2019,15:46,Card,217065.6,4.761904762,10853.28,8.4
602-16-6955,B,Abuja,Normal,Female,Sports and travel,27576,10,13788,289548,1/24/2019,18:10,Epay,275760,4.761904762,13788,6
690-01-6631,B,Abuja,Normal,Male,Fashion accessories,6296.4,10,3148.2,66112.2,2/22/2019,18:35,Epay,62964,4.761904762,3148.2,6.6
303-96-2227,B,Abuja,Normal,Female,Home and lifestyle,35056.8,10,17528.4,368096.4,3/2/2019,17:16,Epay,350568,4.761904762,17528.4,4.4
